"ds_evento","cd_movimento","cd_evento","ind_fluxo_ri","cd_tipo_complemento","ds_valor_complemento"
Inclusão em Pauta,"417",IP,S,5006,"12/09/2019, 14:00:00, PLENÁRIO 1"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2013, 08:30:00, Plenário 2, 8º andar, Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2013, 09:30:00, Plenário 1 - 10º andar da Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2013, 15:00:00, Plenário 2, 8o. andar, Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2014, 10:00:00, Plenário 1 - Av. Getúlio Vargas, 225/10º - BH"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2014, 10:00:00, Plenário 2, 8o. andar, Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2014, 13:00:00, Plenário 2, 8o. andar, Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2014, 13:11:00, Plenário 2, 8o. andar, Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2014, 13:16:00, Plenário 2, 8o. andar, Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2014, 13:21:00, Plenário 2, 8o. andar, Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2014, 14:30:00, Plenário 1 Av. Getúlio Vargas 225, 10o. andar,"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2014, 14:35:00, Plenário 1 Av. Getúlio Vargas 225, 10o. andar,"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2014, 14:40:00, Plenário 1 Av. Getúlio Vargas 225, 10o. andar,"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2014, 14:45:00, Plenário 1 Av. Getúlio Vargas 225, 10o. andar,"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2015, 09:30:00, Plenário 1, Av. Getúlio Vargas, 225, 10. andar"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2015, 09:35:00, Plenário 1, Av. Getúlio Vargas, 225, 10. andar"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2015, 09:41:00, Plenário 1, Av. Getúlio Vargas, 225, 10. andar"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2015, 09:43:00, Plenário 1, Av. Getúlio Vargas, 225, 10. andar"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2015, 14:00:00, PLENÁRIO 1, Av. Getúlio Vargas, 225, 10º andar"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2018, 14:00:00, ADIADO: Des. Luiz Otávio Linhares Renault"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2018, 14:00:00, Embargos Desa. Maria Cecília"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2018, 14:00:00, Embargos Des. Emerson Lage"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2018, 14:00:00, Embargos Des. Luiz O. Renault"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2018, 14:00:00, Plenário 1 - Des. Emerson José Alves Lage"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2018, 14:00:00, Plenário 1 - Des. Luiz Otávio Linhares Renault"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2018, 14:00:00, Plenário 1 - Des. Maria Cecília Alves Pinto"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 08:31:00, Dr. Jales Valadão Cardoso"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 08:31:00, ED - Dr. Jales Valadão Cardoso"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 08:31:00, ED - Dr. Lucas Vanucci Lins"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 08:33:00, Dr. Lucas Vanucci Lins"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 08:34:00, Dr. Antônio Carlos Rodrigues Filho"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 08:35:00, Dra. Maria Raquel Ferraz Zagari Valentim"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 08:35:00, Ed Dra. Maria Raquel Ferraz Zagari Valentim"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 08:36:00, ED Dr. Antônio Carlos Rodrigues Filho"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 09:01:00, REMANESCENTES DRA. MARIA LAURA"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 09:03:00, REMANESCENTES Dra. Ângela Castilho"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 09:05:00, Maria Laura Franco Lima de Faria"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 09:06:00, Embargos Dra. Maria Laura"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 09:10:00, Taísa Mª Macena de Lima"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 09:12:00, EMBARGOS DRA. TAÍSA"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 09:15:00, Rosemary  O. Pires"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 09:17:00, Embargos Dra. Rosemary"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 09:20:00, Juíza Ângela Castilho Rogêdo"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 09:21:00, EMBARGOS DRA. ÂNGELA CASTILHO"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:00:00, ED JCFA"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:00:00, =OTBG"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:01:00, ED OTBG"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:01:00, Plenário 2 - Des. José M. de Morais - Extrapauta"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:01:00, Plenário 2  Des. José Murilo de Morais"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:01:00, Plenário 2 - Des. José Murilo de Morais (MPT)"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:02:00, Plenário 2 Des. Anemar Pereira Amaral"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:02:00, Plenário 2 Des. Anemar Pereira Amaral - Extrapauta"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:02:00, Plenário 2  Des. Anemar Pereira Amaral (MPT)"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:03:00, Plenário 2 Des. César Machado"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:03:00, Plenário 2 - Des. César Machado - Extrapauta"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:04:00, AWMA (PMRP)"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:04:00, ED AWMA"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:04:00, Plenário 2 Des. Jorge Berg de Mendonça"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:04:00, Plenário 2 - Des. Jorge Berg - Extrapauta"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:05:00, =JCFA"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:05:00, MPT"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:06:00, ED FVSB"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:06:00, FVSB (MBS)"
Inclusão em Pauta,"417",IP,S,5006,"12/11/2019, 14:07:00, Remanescentes (adiados)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2013, 14:00:00, PLENÁRIO 1, Av. Getúlio Vargas, 225, 10º andar"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2016, 14:30:00, Gab. Des. João Bosco Pinto Lara"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2016, 14:32:00, Gab. Des. Mônica Sette Lopes"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2016, 14:34:00, Gab. Des. Maria Stela Álvares da Silva Campos"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2016, 14:36:00, Gab. Des. Maria Laura F.L. de Faria (Convocado)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2016, 14:38:00, ED - Gab. Des. JOÃO BOSCO"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2016, 14:40:00, ED - Gab. Des. MÔNICA SETTE"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2016, 14:42:00, ED - Gab. Des. MARIA STELA"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2016, 14:44:00, ED - Gab. Des. MARIA LAURA (CONVOCADO)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 09:40:00, Des. Mônica Sette Lopes"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 09:50:00, Des. Maria Stela Álvares da Silva Campos"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 10:00:00, Juíza Convocada Maria Cristina Diniz Caixeta"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 10:02:00, Juíza Convocada Maria Cristina (ADIADO)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 10:02:00, Juíza Convocada Maria Cristina Diniz Caixeta"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 10:10:00, Juíza Convocada Olívia Figueiredo Pinto Coelho"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 10:11:00, Juíza Convocada Olívia Figueiredo  (ADIADO)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 10:20:00, Juiz Convocado Márcio José Zebende"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 10:32:00, ED - Des. Mônica Sette"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 10:33:00, ED - Juíza Convocada Maria Cristina Diniz Caixeta"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 10:34:00, ED - Juíza Convocada Olívia Figueiredo P. Coelho"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 10:34:00, ED - Juiz Convocado Márcio José Zebende"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 14:01:00, Plenário 2  Des. José Murilo de Morais"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 14:01:00, Plenário 2 - Des. José Murilo de Morais (MPT)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 14:02:00, OTBG"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 14:02:00, Plenário 2 Des. Anemar Pereira Amaral"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 14:03:00, Plenário 2 Des. Jorge Berg de Mendonça"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 14:03:00, Plenário 2 - Des. Jorge Berg de Mendonça (MPT)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 14:04:00, DSCF"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 14:04:00, Plenário 2 Juiz Jessé C. Franco de Alencar (APA)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 14:05:00, Plenário 2 - Juiz Marcelo Furtado Vidal (RVF)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 14:06:00, Ministério Público 14:06"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 14:07:00, JBBC (MMF)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2017, 14:08:00, HELDER (mbs)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 08:30:00, PLENÁRIO 1 -  08:30h"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 08:31:00, PLENÁRIO 1 - 08:31h"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 08:32:00, PLENÁRIO 1 - 08:32h"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 08:33:00, PLENÁRIO 1 - 08.33h"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 08:34:00, PLENÁRIO 1 - 08.34h"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 13:00:00, Relatora: Desa. Maria Lúcia Cardoso Magalhães"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 13:01:00, Des. Maria Lúcia Cardoso de Magalhães - ED"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 13:02:00, Relatora: Desa. Denise Alves Horta"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 13:04:00, Relator: Des. Paulo Chaves Corrêa Filho"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 13:05:00, Des. Paulo Chaves Corrêa Filho - ED"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 13:06:00, Relatora: Desa. Paula Oliveira Cantelli"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 13:07:00, Des. Maria Lúcia Cardoso de Magalhães ED MPT"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 13:08:00, Relatora: Dra. Adriana Campos de S. Freire Pimenta"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 13:09:00, Dra. Adriana Campos de S. Freire Pimenta - ED"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 13:10:00, Desa. Denise Alves Horta -MPT"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:00:00, embargos des. Boson"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:00:00, Embargos des. Camilla"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:00:00, embargos des. Milton"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:00:00, Plenário 1 - adiados"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:00:00, Plenário 1 - Des. Boson"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:00:00, Plenário 1 - Des. Camilla"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:00:00, Plenário 1 - Des. Milton"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:00:00, Plenário 1 embargos"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:00:00, Plenário 1 - JC Danilo"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:00:00, Plenário 1 - ministério público"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:01:00, 11ª Turma _ LAPI"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:02:00, 11ª Turma _ AGSO"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:03:00, 11ª Turma _ JVC"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:04:00, 11ª Turma _ MAPC"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:05:00, 11ª Turma _ RMS"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:06:00, ED _ LAPI"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:07:00, ED _ AGSO"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:08:00, ED _ JVC"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:09:00, ED _ MAPC"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2018, 14:10:00, ED _  RMS"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2019, 09:00:00, Rel: Desa. Cristiana Maria Valadares Fenelon"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2019, 09:00:00, Rel:Des. Cristiana Maria V Fenelon (ED e adiados)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2019, 09:00:00, Rel: Des. Marcelo Lamego Pertence"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2019, 09:00:00, Rel: Des. Marcelo Lamego Pertence (ED e adiados)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2019, 09:00:00, Rel: Des. Paulo Roberto de Castro"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2019, 09:00:00, Rel: Juiz conv Antônio Carlos R Filho (ED/adiados)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2019, 09:00:00, Rel: Juiz conv. Antônio Carlos Rodrigues Filho"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2019, 09:00:00, Rel: Paulo Roberto de Castro (ED e adiados)"
Inclusão em Pauta,"417",IP,S,5006,"12/12/2019, 14:00:00, PLENÁRIO 1, Av. Getúlio Vargas, 225, 10º andar"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2014, 08:00:00, Plenário 1, Av. Getúlio Vargas, 225, 10o. andar"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2017, 14:00:00, Embargos de Declaração"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2017, 14:00:00, Embargos Des. Luiz O. Renault"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2017, 14:00:00, Plenário 1 - Des. Emerson José Alves Lage"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2017, 14:00:00, Plenário 1 - Des. Luiz Otávio Linhares Renault"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2017, 14:00:00, Plenário 1 - Des. Luiz Otávio L. Renault - MPT"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2017, 14:00:00, Plenário 1 - Des. Maria Cecília Alves Pinto"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2017, 14:00:00, Plenário 1 - Embargos Des. Emerson Lage"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2017, 14:00:00, Plenário 1 - Juiz Antônio Gomes de Vasconcelos"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 08:30:00, PLENÁRIO 1 -  08:30h"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 08:31:00, PLENÁRIO 1 - 08:31h"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 08:32:00, PLENÁRIO 1 - 08:32h"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 08:33:00, PLENÁRIO 1 - 08.33h"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 08:34:00, PLENÁRIO 1 - 08.34h"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 08:40:00, Des. Ricardo Antônio Mohallem"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 08:50:00, Des. João Bosco Pinto Lara"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 09:00:00, Des. Maria Stela Álvares da Silva Campos"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 09:10:00, Des. Rodrigo Ribeiro Bueno"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 09:20:00, ED - Des. Ricardo Antônio Mohallem"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 09:22:00, ED - Des. João Bosco Pinto Lara"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 09:24:00, ED - Des. Maria Stela Álvares da Silva Campos"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 09:26:00, ED - Des. Rodrigo Ribeiro Bueno"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 13:00:00, Relatora: Desa. Maria Lúcia Cardoso Magalhães"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 13:01:00, Des. Maria Lúcia Cardoso de Magalhães - ED"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 13:02:00, Relatora: Desa. Denise Alves Horta"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 13:04:00, Relator: Des. Paulo Chaves Corrêa Filho"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 13:05:00, Des. Paulo Chaves Corrêa Filho - Adiado"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 13:05:00, Des. Paulo Chaves Corrêa Filho - ED"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 13:08:00, Dr. Antônio Carlos Rodrigues Filho"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 13:11:00, Dr. Antônio Carlos Rodrigues Filho - ED"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:00:00, embargos des. Boson"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:00:00, embargos des. Emília"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:00:00, embargos des. Milton"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:00:00, Plenário 1 - adiados"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:00:00, Plenário 1 - Des. Boson"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:00:00, Plenário 1 - Des. Emília"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:00:00, Plenário 1 - Des. Milton"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:00:00, Plenário 1 - ministério público"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:01:00, 11ª Turma  - JVC"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:02:00, 11ª Turma - MAPC"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:04:00, 11ª Turma -  RMS"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:05:00, 11ª Turma - HVG"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:06:00, ED - JVC"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:07:00, ED - MAPC"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:08:00, ED - WLMPF (Gab. vaga)"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:09:00, ED -   WLMPF"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2019, 14:10:00, ED - HVG"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2020, 14:00:00, PLENÁRIO 1, Av. Getúlio Vargas, 225, 10º andar"
Inclusão em Pauta,"417",IP,S,5006,"13/02/2020, 16:30:00, Relatora: Desa. Denise Alves Horta"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2013, 13:00:00, Plenário 2, 8o. andar, Av. Getúlio Vargas, 225"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2014, 08:00:00, Plenário 1, Av. Getúlio Vargas, 225, 10o. andar"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2014, 15:00:00, Plenário 01- Av. Getúlio Vargas, 225-10º andar"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2017, 14:00:00, ADIADO: Des. Luiz Otávio Linhares Renault"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2017, 14:00:00, ADIADOS  Des. Emerson José Alves Lage"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2017, 14:00:00, Embargos de Declaração"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2017, 14:00:00, Embargos Desa. Maria Cecília"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2017, 14:00:00, Embargos Des. Emerson Lage"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2017, 14:00:00, Embargos Des. José Eduardo de R.C. Jr."
Inclusão em Pauta,"417",IP,S,5006,"13/03/2017, 14:00:00, Embargos Des. Luiz O. Renault"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2017, 14:00:00, Plenário 1 - Des. Emerson José Alves Lage"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2017, 14:00:00, Plenário 1 - Des. José Eduardo de R. Chaves Júnior"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2017, 14:00:00, Plenário 1 - Des. Luiz Otávio Linhares Renault"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2017, 14:00:00, Plenário 1 - Des. Maria Cecília Alves Pinto"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2017, 14:00:00, Plenário 1 - Juiz Antônio Gomes de Vasconcelos"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 08:30:00, Dr. Sebastião Geraldo de Oliveira"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 08:30:00, ED - Dr. Sebastião Geraldo de Oliveira"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 08:31:00, Dr. Jales Valadão Cardoso"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 08:31:00, ED - Dr. Jales Valadão Cardoso"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 08:32:00, Dra.Maristela Íris da Silva Malheiros"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 08:32:00, ED - Dra. Maristela Íris da Silva Malheiros"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 08:33:00, Dr. Lucas Vanucci Lins"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 08:33:00, ED - Dr. Lucas Vanucci Lins"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 09:01:00, REMANESCENTES"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 09:05:00, Rosemary  O. Pires"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 09:10:00, Paulo Maurício R. Pires"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 09:20:00, Juiz Vitor Salino de Moura Eça"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 09:21:00, Embargos Dra. Rosemary"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 09:22:00, Embargos Dr. Vitor Salino"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 09:23:00, Embargos Dr. Paulo"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 09:24:00, Embargos Dra. Olívia"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:00:00, JBC"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:01:00, LRNK"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:01:00, Plenário 2 - Des. José M. de Morais - Extrapauta"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:01:00, Plenário 2  Des. José Murilo de Morais"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:02:00, OTBG"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:03:00, MBS"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:03:00, Plenário 2 Des. César Machado"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:03:00, Plenário 2 - Des. César Machado - Extrapauta"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:04:00, Plenário 2 Des. Jorge Berg de Mendonça"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:04:00, Plenário 2 - Des. Jorge Berg de Mendonça (MPT)"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:04:00, Plenário 2 - Des. Jorge Berg - Extrapauta"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:05:00, Plenário 2 - Juiz Jessé C.F.Alencar - Extrapauta"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:05:00, Plenário 2 Juiz Jessé Claudio F. de Alencar (APA)"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:06:00, EMBARGOS DE DECLARAÇÃO"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:06:00, EMBARGOS (RELATORES VINCULADOS)"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2018, 14:10:00, MRFZV (LRNK)"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2019, 08:30:00, PLENÁRIO 1 -  08:30h"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2019, 08:31:00, PLENÁRIO 1 - 08:31h"
Inclusão em Pauta,"417",IP,S,5006,"13/03/2019, 08:32:00, PLENÁRIO 1 - 08:32h"
